Price,Color,Mileage,Make,Model,City,Automatic Transmission,Air Conditioner,Power Steering,Remote Control,year,full_option,Car Category
600000.0,Brown,231000.0,Opel,Astra,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2013,Yes,mid
700000.0,Red,106000.0,Fiat,Tipo,Helwan,Yes,No,No,No,2016,No,mid
120000.0,White,100000.0,Daihatsu,Mira,Damietta,No,No,No,No,1996,No,low
330000.0,White,100000.0,Hyundai,H1,Alexandria,No,No,No,No,2008,No,low
1620000.0,Dark grey,93000.0,BMW,320,6 October,Yes,No,No,Yes,2018,No,high
850000.0,Black,222000.0,Mercedes,B 180,Mokattam,No,No,No,No,2014,No,mid
550000.0,Brown,85000.0,Kia,Rio,Tagamo3 - New Cairo,No,No,No,No,2014,No,mid
1150000.0,White,100000.0,Ford,Kuga,Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
800000.0,Red,106000.0,Ford,Focus,Heliopolis,Yes,Yes,Yes,Yes,2018,Yes,mid
490000.0,Black,164000.0,Proton,Preve,Cairo,Yes,Yes,Yes,Yes,2019,Yes,low
3900000.0,Black,37000.0,Mercedes,E 300,Tagamo3 - New Cairo,Yes,No,No,No,2020,No,high
560000.0,Red,65000.0,Suzuki,Swift Dzire,6 October,No,Yes,Yes,Yes,2022,No,mid
790000.0,Black,150000.0,Toyota,Corolla,Sadat City,No,No,No,No,2015,No,mid
165000.0,Cyan,490000.0,Kia,Rio,10th of Ramadan,No,Yes,Yes,No,2001,No,low
550000.0,Red,165000.0,Mitsubishi,Lancer EX Shark,Red Sea,No,No,No,No,2015,No,mid
350000.0,Dark grey,130000.0,Hyundai,Verna,Cairo,No,No,No,No,2013,No,low
480000.0,Silver,220000.0,Mazda,3,6 October,Yes,No,No,No,2011,No,low
1010000.0,Black,28000.0,Mitsubishi,Xpander,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
260000.0,Dark grey,217000.0,Nissan,Sunny,Suez,No,No,No,No,2000,No,low
580000.0,Gray,130000.0,Kia,Cerato,Obour City,Yes,No,No,No,2013,No,mid
427000.0,Silver,120000.0,Nissan,Sunny,Maadi,Yes,No,No,No,2014,No,low
275000.0,Silver,195000.0,Renault,Logan,El Haram,No,No,No,No,2015,No,low
600000.0,Mocha,140000.0,Kia,Carens,El Minya,Yes,Yes,No,Yes,2010,No,mid
130000.0,Red,94000.0,Geely,Mk,Khanka,No,No,Yes,No,2008,No,low
750000.0,Black,130000.0,Mitsubishi,Lancer EX Shark,El Haram,Yes,Yes,Yes,Yes,2018,Yes,mid
725000.0,Red,119000.0,Kia,Cerato,Maadi,Yes,Yes,Yes,Yes,2016,Yes,mid
920000.0,Dark blue,50000.0,Hyundai,Elantra AD,Obour City,Yes,Yes,Yes,Yes,2019,Yes,mid
235000.0,Black,178000.0,Daewoo,Lanos 2,Qalyub,No,No,No,No,2010,No,low
980000.0,Dark red,13340.0,Mitsubishi,Lancer EX Shark,Mansoura,Yes,Yes,No,No,2018,No,mid
600000.0,Silver,50000.0,Nissan,Sunny,Tanta,Yes,Yes,Yes,Yes,2022,Yes,mid
1450000.0,Silver,90000.0,Ds,DS5,Maadi,Yes,Yes,No,Yes,2019,No,high
4100000.0,Black,3500.0,BMW,Z4,Sheikh Zayed City,No,No,No,No,2022,No,high
342000.0,Black,200000.0,Hyundai,Matrix,6 October,Yes,No,No,No,2007,No,low
1400000.0,Dark grey,11.0,Peugeot,2008,Mohandessin,Yes,Yes,Yes,Yes,2023,Yes,high
185000.0,Black,200000.0,Daewoo,Lanos,Cairo,No,Yes,No,No,2000,No,low
550000.0,Beige,127000.0,Mitsubishi,Lancer EX Shark,Cairo,Yes,Yes,Yes,Yes,2014,Yes,mid
1350000.0,Silver,125000.0,BMW,230,Cairo,Yes,Yes,Yes,Yes,2013,Yes,high
750000.0,Eggplant,54000.0,Opel,Astra,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,mid
730000.0,Eggplant,54000.0,Opel,Astra,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,mid
590000.0,Gray,300000.0,Mitsubishi,Lancer EX Shark,Nasr city,Yes,No,No,No,2015,No,mid
560000.0,Silver,260000.0,Kia,Cerato,Faiyum,Yes,No,No,No,2010,No,mid
470000.0,Dark blue,7000.0,Renault,Clio,Banha,No,Yes,Yes,Yes,2018,No,low
2500000.0,Black,135000.0,Mercedes,S 350,Sheikh Zayed City,No,No,No,No,2011,No,high
3800000.0,Black,25000.0,Mercedes,E 300,Ismailia,Yes,Yes,Yes,Yes,2019,Yes,high
2400000.0,Petroleum,5000.0,Cupra,Leon,Mansoura,Yes,Yes,Yes,Yes,2023,Yes,high
130000.0,White,200000.0,Opel,Vectra,Mansoura,No,No,No,No,1995,No,low
470000.0,Silver,150000.0,Skoda,Octavia A5,Ismailia,No,No,No,No,2006,No,low
560000.0,Silver,220000.0,Kia,Cerato,Tanta,No,No,No,No,2009,No,mid
850000.0,Dark blue,88000.0,Fiat,Tipo,6 October,Yes,Yes,Yes,Yes,2021,Yes,mid
650000.0,Silver,124000.0,Nissan,Sentra,El Haram,Yes,Yes,No,Yes,2017,No,mid
490000.0,Red,70000.0,Nissan,Sunny,Faiyum,Yes,Yes,Yes,Yes,2019,Yes,low
1250000.0,White,165000.0,Seat,Ateca,Sharm el-Sheikh,Yes,Yes,Yes,Yes,2018,Yes,high
740000.0,Black,53000.0,MG,5,Beheira,Yes,Yes,Yes,Yes,2021,Yes,mid
230000.0,White,350000.0,Nissan,Sunny,Sohag,No,No,Yes,Yes,1999,No,low
435000.0,Silver,182532.0,Nissan,Sunny,Cairo,Yes,Yes,Yes,Yes,2011,Yes,low
4100000.0,Silver,99000.0,BMW,X5,Sheikh Zayed City,Yes,No,No,No,2019,No,high
300000.0,Dark red,250000.0,Skoda,Octavia A4,Qalyubia,No,Yes,Yes,Yes,1999,No,low
1180000.0,Red,22000.0,Hyundai,Elantra CN7,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
280000.0,Cyan,280000.0,Lada,Granta,Cairo,No,No,No,No,2016,No,low
850000.0,Brown,140000.0,Toyota,Corolla,Tanta,Yes,Yes,Yes,No,2017,No,mid
300000.0,White,113000.0,Hyundai,XD,Zagazig,Yes,Yes,No,Yes,2005,No,low
880000.0,White,20000.0,Chery,Tiggo 7,Giza,Yes,Yes,Yes,Yes,2021,Yes,mid
1400000.0,Blue,37000.0,Fiat,Tipo,Suez,Yes,Yes,Yes,Yes,2020,Yes,high
850000.0,Black,135000.0,Kia,Carens,Alexandria,Yes,No,No,No,2017,No,mid
830000.0,Red,21000.0,MG,5,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
220000.0,Petroleum,160000.0,Renault,Megane,Maadi,Yes,No,Yes,Yes,2005,No,low
820000.0,Gray,100000.0,Hyundai,Elantra AD,Tanta,Yes,No,No,No,2017,No,mid
850000.0,Black,240000.0,Mercedes,E 200,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2008,Yes,mid
650000.0,Blue,175000.0,Skoda,Fantasia,Maadi,No,No,No,No,2010,No,mid
1950000.0,Silver,400.0,Honda,Accord,Obour City,Yes,Yes,Yes,Yes,2022,Yes,high
285000.0,White,282000.0,Byd,F3,Cairo,No,Yes,Yes,Yes,2015,No,low
325000.0,Dark grey,110000.0,Lada,Granta,Kafr el-Dawwar,No,Yes,Yes,No,2020,No,low
290000.0,Blue,170000.0,Geely,Emgrand 7,Alexandria,No,No,No,No,2016,No,low
460000.0,Gray,37000.0,Chevrolet,N300,Imbaba,No,Yes,Yes,No,2022,No,low
110000.0,Red,90000.0,Speranza,A213,Asyut,No,No,No,No,2008,No,low
2500000.0,Gray,300.0,Kia,Xceed,Cairo,Yes,No,No,No,2024,No,high
628000.0,Black,155000.0,Kia,Carens,Nasr city,Yes,Yes,Yes,Yes,2014,Yes,mid
550000.0,Bronze,86000.0,Nissan,Sunny,Luxor,Yes,Yes,Yes,Yes,2020,Yes,mid
1600000.0,Dark grey,8000.0,Nissan,Qashqai,Giza,Yes,Yes,Yes,Yes,2022,Yes,high
2050000.0,Silver,73000.0,Peugeot,5008,Mansoura,Yes,Yes,Yes,Yes,2021,Yes,high
2450000.0,Black,117000.0,BMW,X4,6 October,Yes,Yes,Yes,Yes,2018,Yes,high
340000.0,Blue,150000.0,Senova,X25,Luxor,Yes,No,No,No,2017,No,low
1500000.0,Silver,143000.0,Mercedes,C 180,Cairo,Yes,Yes,Yes,Yes,2013,Yes,high
750000.0,Black,46000.0,Chery,Tiggo 4,Alexandria,Yes,Yes,Yes,Yes,2019,Yes,mid
235000.0,Red,223000.0,Fiat,Punto,6 October,No,Yes,Yes,Yes,2012,No,low
1050000.0,Red,155000.0,Mitsubishi,Eclipse,Cairo,No,No,No,No,2020,No,mid
620000.0,Gray,330000.0,Hyundai,Elantra HD,Mansoura,Yes,Yes,No,Yes,2017,No,mid
730000.0,White,25000.0,Chery,Tiggo 3,Cairo,No,No,No,No,2022,No,mid
530000.0,Red,40000.0,Nissan,Sunny,10th of Ramadan,Yes,Yes,Yes,Yes,2020,Yes,mid
860000.0,Gray,17000.0,Nissan,Sentra,Shobra,Yes,Yes,Yes,Yes,2023,Yes,mid
6300000.0,White,29000.0,BMW,X5 M,6 October,No,No,No,No,2021,No,very high
450000.0,Gold,280000.0,Mazda,3,Cairo,Yes,Yes,No,Yes,2009,No,low
550000.0,Black,19000.0,Nissan,Sunny,Alexandria,Yes,Yes,Yes,Yes,2019,Yes,mid
2250000.0,White,119000.0,BMW,X4,Heliopolis,Yes,No,No,Yes,2017,No,high
650000.0,Red,120000.0,Mitsubishi,Lancer EX Shark,Damanhur,No,No,No,No,2014,No,mid
1100000.0,Gray,160000.0,Mercedes,C 200,Sharm el-Sheikh,No,No,No,No,2008,No,mid
599000.0,White,242000.0,Nissan,Qashqai,Kafr el-Sheikh,No,No,No,No,2013,No,mid
300000.0,White,72000.0,Hyundai,Elantra CN7,El Haram,Yes,Yes,Yes,Yes,2021,Yes,low
850000.0,Petroleum,110000.0,Volkswagen,Passat,Cairo,Yes,Yes,Yes,Yes,2012,Yes,mid
890000.0,Gray,119000.0,Volkswagen,Passat,Heliopolis,Yes,No,No,No,2011,No,mid
1650000.0,White,124000.0,Hyundai,Tucson,Damanhur,Yes,Yes,Yes,Yes,2019,Yes,high
330000.0,Silver,100000.0,Hyundai,H1,Alexandria,No,No,No,No,2008,No,low
1100000.0,White,48000.0,Renault,Kadjar,Obour City,Yes,Yes,Yes,Yes,2021,Yes,mid
1900000.0,Black,32000.0,Kia,Sportage,El Haram,Yes,Yes,Yes,Yes,2022,Yes,high
450000.0,Silver,250000.0,Hyundai,Elantra HD,Cairo,Yes,No,No,No,2008,No,low
1890000.0,Gray,88000.0,BMW,218 i,Heliopolis,Yes,Yes,Yes,Yes,2021,Yes,high
1150000.0,Dark grey,205000.0,Ford,Kuga,6 October,Yes,Yes,Yes,Yes,2015,Yes,mid
890000.0,Black,3000.0,MG,5,El Minya,Yes,Yes,Yes,Yes,2023,Yes,mid
280000.0,Red,220000.0,Lada,Granta,Mohandessin,No,Yes,Yes,Yes,2021,No,low
1250000.0,Gray,23000.0,Kia,Grand Cerato,El Qanater El Khayreya,Yes,Yes,Yes,Yes,2022,Yes,high
900000.0,Gray,220000.0,Ford,Kuga,Sheikh Zayed City,Yes,Yes,Yes,Yes,2016,Yes,mid
1700000.0,Silver,130000.0,Mercedes,CLA 180,Cairo,Yes,Yes,Yes,Yes,2018,Yes,high
450000.0,Silver,115000.0,Chevrolet,Optra,Damanhur,No,No,No,No,2011,No,low
900000.0,Silver,150000.0,Toyota,Corolla,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
875000.0,White,180000.0,Zotye,T600,Maadi,Yes,Yes,Yes,Yes,2019,Yes,mid
325000.0,White,210000.0,Byd,F3,Cairo,No,Yes,No,Yes,2016,No,low
1650000.0,Blue,100000.0,Volkswagen,Tiguan,Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
350000.0,Blue,140000.0,Brilliance,FSV,6 October,Yes,Yes,Yes,No,2014,No,low
1700000.0,White,32000.0,Skoda,Karoq,Nasr city,Yes,Yes,Yes,Yes,2021,Yes,high
320000.0,Gray,68000.0,Renault,Sandero Step Way,Cairo,No,Yes,No,Yes,2013,No,low
2100000.0,Silver,30.0,Hyundai,Tucson Turbo GDI,Nasr city,Yes,No,No,No,2023,No,high
1400000.0,Gray,85000.0,Peugeot,2008,6 October,Yes,Yes,Yes,Yes,2021,Yes,high
630000.0,White,65000.0,Hawtai,A25,El Haram,Yes,Yes,Yes,Yes,2017,Yes,mid
650000.0,Dark blue,177000.0,Renault,Sandero Step Way,6 October,Yes,Yes,Yes,Yes,2018,Yes,mid
700000.0,Red,26000.0,Changan,CS 15,El Salam City,Yes,Yes,Yes,Yes,2022,Yes,mid
1300000.0,Dark grey,35000.0,Renault,Megane,Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
1500000.0,Blue,88000.0,Opel,Grandland,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2019,Yes,high
470000.0,Blue,4000.0,Suzuki,Celerio,Nasr city,No,No,No,No,2022,No,low
1200000.0,Petroleum,31000.0,Toyota,Corolla,Banha,Yes,Yes,Yes,Yes,2020,Yes,mid
680000.0,Black,96000.0,MG,5,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,mid
110000.0,Black,250000.0,Suzuki,Swift,Kom Hamada,No,No,No,No,1995,No,low
105000.0,Silver,19999.0,Hyundai,Excel,Kom Ombo,No,No,No,No,1998,No,low
100000.0,Brown,200000.0,Mercedes,A 200,Mansoura,No,No,No,No,1977,No,low
90000.0,White,200000.0,Hyundai,Excel,Alexandria,No,No,No,No,1996,No,low
500000.0,Silver,50000.0,Speranza,Envy,Cairo,No,No,No,No,2017,No,low
310000.0,Black,150000.0,Renault,Logan,Alexandria,Yes,Yes,Yes,No,2017,No,low
420000.0,Silver,330000.0,Audi,A8,6 October,Yes,Yes,Yes,No,1996,No,low
600000.0,Silver,150000.0,Toyota,Corolla,Qena,Yes,No,No,No,2009,No,mid
560000.0,Red,171000.0,Hyundai,Elantra,Giza,No,No,No,No,2010,No,mid
750000.0,Black,180000.0,Opel,Insignia,Tagamo3 - New Cairo,No,No,No,No,2014,No,mid
450000.0,Mocha,90000.0,Byd,F3,Kafr el-Sheikh,No,Yes,Yes,Yes,2020,No,low
690000.0,Silver,101000.0,Mitsubishi,Lancer EX Shark,Mohandessin,No,No,No,No,2018,No,mid
685000.0,Blue,250000.0,Mazda,3,Faqous,Yes,Yes,Yes,Yes,2011,Yes,mid
1100000.0,White,97000.0,Hyundai,Elantra CN7,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
1350000.0,Dark grey,85000.0,Kia,Sportage,Suez,Yes,Yes,Yes,Yes,2018,Yes,high
150000.0,Dark red,81200.0,Suzuki,Van,Sheikh Zayed City,No,No,No,No,2011,No,low
420000.0,White,350000.0,Chevrolet,N-Series,Touhk,No,No,Yes,No,2012,No,low
850000.0,Black,75000.0,Kia,Sportage,Asyut,Yes,No,No,No,2014,No,mid
1000000.0,Silver,184000.0,Mercedes,C 280,Cairo,Yes,No,No,No,2008,No,mid
110000.0,Red,145000.0,Skoda,Felicia,El Salam City,No,No,No,No,1997,No,low
820000.0,Petroleum,325000.0,Opel,Insignia,Sheikh Zayed City,Yes,Yes,Yes,Yes,2017,Yes,mid
2000000.0,Petroleum,3400.0,Hyundai,Tucson Turbo GDI,Alexandria,No,No,No,No,2022,No,high
780000.0,Gold,167000.0,Renault,Duster,Ras Gharib,Yes,Yes,Yes,Yes,2019,Yes,mid
2200000.0,Gray,1500.0,Honda,Accord,Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
320000.0,Dark blue,253635.0,Hyundai,Verna,Cairo,Yes,Yes,Yes,Yes,2010,Yes,low
3300000.0,White,47000.0,Mercedes,E 200,Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
2570000.0,Dark grey,55000.0,Mercedes,C 180,6 October,Yes,Yes,Yes,Yes,2020,Yes,high
5500000.0,Black,1800.0,Audi,Q7,Heliopolis,Yes,Yes,Yes,Yes,2022,Yes,very high
240000.0,Dark grey,175000.0,Renault,Logan,6 October,No,No,No,No,2013,No,low
850000.0,Black,180000.0,Hyundai,Elantra AD,Saft El Laban,Yes,No,No,No,2018,No,mid
630000.0,Black,160000.0,Kia,Rio,Maadi,No,No,No,No,2015,No,mid
560000.0,Black,136000.0,Hyundai,Avante,Beheira,Yes,Yes,Yes,No,2009,No,mid
870000.0,White,35000.0,MG,6,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,mid
310000.0,Silver,165000.0,Hyundai,Elantra,Tanta,Yes,Yes,No,Yes,2005,No,low
250000.0,Red,180000.0,Opel,Vectra,Sharm el-Sheikh,No,Yes,No,No,1998,No,low
800000.0,Gray,195000.0,BMW,320,Tagamo3 - New Cairo,Yes,Yes,No,No,2011,No,mid
770000.0,Red,19000.0,Jac,J7,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
700000.0,Silver,140000.0,Nissan,Qashqai,10th of Ramadan,Yes,Yes,Yes,No,2013,No,mid
1100000.0,Dark blue,20000.0,Jetour,X70,Obour City,No,No,No,No,2021,No,mid
260000.0,Blue,200000.0,Peugeot,406,Giza,Yes,Yes,No,No,2006,No,low
105000.0,Red,199296.0,Seat,Ibiza,Cairo,No,No,No,No,1994,No,low
500000.0,Black,90000.0,Chery,Arrizo 5,Beheira,Yes,Yes,Yes,Yes,2020,Yes,low
575000.0,Blue,150000.0,Chevrolet,Optra,Amreya,Yes,Yes,Yes,Yes,2021,Yes,mid
1700000.0,Black,173256.0,Mercedes,E 200,Cairo,Yes,No,No,No,2013,No,high
1450000.0,Gold,135000.0,Volkswagen,Tiguan,Warraq,Yes,Yes,Yes,Yes,2018,Yes,high
530000.0,Bronze,140000.0,Nissan,Sentra,Tanta,Yes,Yes,Yes,Yes,2018,Yes,mid
670000.0,Red,13000.0,Nissan,Sunny,Nasr city,Yes,Yes,Yes,Yes,2022,Yes,mid
1100000.0,Red,175000.0,Nissan,Qashqai,Ismailia,Yes,Yes,Yes,Yes,2018,Yes,mid
5800000.0,Black,49500.0,Porsche,Cayenne S,Tagamo3 - New Cairo,Yes,No,No,No,2019,No,very high
350000.0,Black,56000.0,Byd,F3,Cairo,No,Yes,Yes,Yes,2020,No,low
450000.0,Black,130000.0,Peugeot,307,Cairo,Yes,Yes,No,No,2008,No,low
750000.0,Silver,62000.0,Opel,Astra,Zagazig,Yes,Yes,Yes,Yes,2016,Yes,mid
250000.0,Silver,146000.0,Chevrolet,Lanos,Shibin el Kom,No,Yes,No,Yes,2010,No,low
370000.0,Silver,283000.0,Mitsubishi,Lancer Puma,Maadi,Yes,No,No,No,2007,No,low
750000.0,Red,100000.0,MG,6,Madinaty,Yes,Yes,Yes,Yes,2019,Yes,mid
2300000.0,Red,83000.0,Porsche,Boxster S,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2010,Yes,high
440000.0,Red,69000.0,Lada,Granta,Obour City,Yes,Yes,Yes,Yes,2023,Yes,low
485000.0,Petroleum,225000.0,Skoda,Octavia A5,Tanta,Yes,Yes,Yes,Yes,2005,Yes,low
390000.0,Silver,99000.0,Hyundai,Galloper,Cairo,Yes,No,No,No,1999,No,low
950000.0,Brown,97000.0,Kia,Cerato,Beni Suef,Yes,Yes,Yes,No,2015,No,mid
550000.0,Dark blue,65000.0,Brilliance,V5,Giza,Yes,Yes,Yes,Yes,2013,Yes,mid
300000.0,Red,330000.0,Audi,A4,Tagamo3 - New Cairo,No,No,No,No,1996,No,low
550000.0,White,200000.0,Hyundai,Elantra MD,Beheira,Yes,Yes,No,Yes,2012,No,mid
250000.0,Black,115000.0,Renault,Logan,Abu Qir,No,Yes,No,No,2010,No,low
1750000.0,Black,150000.0,Audi,A4,6 October,Yes,Yes,Yes,Yes,2017,Yes,high
250000.0,Silver,200000.0,Daewoo,Lanos,Cairo,No,No,No,No,2006,No,low
600000.0,White,86000.0,MG,750,Maadi,Yes,Yes,Yes,Yes,2017,Yes,mid
640000.0,Silver,95000.0,Renault,Duster,Nasr city,Yes,Yes,Yes,Yes,2018,Yes,mid
1500000.0,White,200000.0,Jeep,Wrangler Unlimited,Alexandria,Yes,Yes,Yes,No,2013,No,high
640000.0,Dark grey,130000.0,Hyundai,Elantra HD,6 October,No,No,No,No,2019,No,mid
280000.0,Cyan,220000.0,Skoda,Octavia A4,Obour City,No,No,No,No,2002,No,low
540000.0,Red,83000.0,Kia,Picanto,Shobra,Yes,Yes,No,Yes,2015,No,mid
790000.0,Red,84000.0,Hyundai,Elantra HD,Alexandria,Yes,No,No,No,2017,No,mid
448000.0,Mocha,120000.0,Nissan,Sunny,Alexandria,No,No,No,No,2019,No,low
1300000.0,White,80000.0,Hyundai,Creta,Kafr el-Sheikh,Yes,No,No,No,2021,No,high
410000.0,Red,220000.0,Mitsubishi,Lancer Puma,Helwan,Yes,Yes,No,Yes,2007,No,low
1700000.0,Gray,100000.0,Peugeot,3008,Cairo,Yes,Yes,Yes,Yes,2021,Yes,high
230000.0,Silver,300000.0,Suzuki,Celerio,Mohandessin,No,No,No,No,2013,No,low
695000.0,Black,240000.0,Volkswagen,Turan,Nasr city,Yes,No,No,No,2011,No,mid
1500000.0,Silver,83000.0,Kia,Sportage,6 October,Yes,Yes,Yes,Yes,2020,Yes,high
290000.0,Dark blue,220000.0,Brilliance,FSV,Obour City,No,Yes,No,No,2011,No,low
2700000.0,Silver,10.0,Volkswagen,Tiguan,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2024,Yes,high
1400000.0,Red,5600.0,Toyota,Corolla,Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
560000.0,Dark red,124000.0,Fiat,Tipo,Nasr city,No,Yes,Yes,Yes,2020,No,mid
105000.0,Silver,250000.0,Peugeot,405,Alexandria,No,Yes,No,Yes,1995,No,low
35000.0,White,200000.0,Volkswagen,Beetle,Heliopolis,No,No,No,Yes,1973,No,low
600000.0,Dark grey,150000.0,Chevrolet,Optra,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2021,Yes,mid
3550000.0,Dark grey,18000.0,Mercedes,C 200 AMG,Tagamo3 - New Cairo,Yes,Yes,No,Yes,2022,No,high
360000.0,Olive,188000.0,Chevrolet,Optra,Menouf,Yes,No,No,No,2006,No,low
1550000.0,White,30000.0,MG,Rx5,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
98000.0,Gold,167000.0,Daewoo,Matiz,Sadat City,No,No,No,No,1995,No,low
1250000.0,Petroleum,20000.0,Kia,Xceed,Suez,Yes,No,No,No,2022,No,high
710000.0,Black,20000.0,Mitsubishi,Lancer EX Shark,Madinaty,Yes,Yes,No,Yes,2018,No,mid
1050000.0,Black,28000.0,Ford,Focus,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
98000.0,Bronze,167000.0,Daewoo,Matiz,Sadat City,No,No,No,No,1999,No,low
880000.0,Black,200000.0,Honda,Civic,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2012,Yes,mid
750000.0,Black,290000.0,Jeep,Grand Cherokee,6 October,Yes,Yes,Yes,Yes,2010,Yes,mid
220000.0,Black,25000.0,Zotye,Xplosion,Mansoura,Yes,Yes,No,Yes,2010,No,low
610000.0,Gray,160000.0,Kia,Cerato,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2015,Yes,mid
1500000.0,Petroleum,35000.0,Kia,Sportage,Obour City,Yes,Yes,Yes,Yes,2021,Yes,high
2950000.0,Dark grey,53000.0,Jeep,Grand Cherokee,6 October,Yes,Yes,Yes,Yes,2018,Yes,high
640000.0,Black,88000.0,Mitsubishi,Lancer EX Shark,Dakahlia,No,No,No,No,2015,No,mid
440000.0,White,200000.0,Mitsubishi,Lancer Puma,10th of Ramadan,Yes,No,No,No,2011,No,low
750000.0,Brown,99000.0,Opel,Astra,Alexandria,Yes,Yes,Yes,Yes,2019,Yes,mid
870000.0,White,50000.0,Ssang Yong,Tivoli XLV,Cairo,Yes,Yes,Yes,Yes,2020,Yes,mid
520000.0,Red,167000.0,Mitsubishi,Lancer EX Shark,Giza,Yes,No,No,No,2016,No,mid
90000.0,Dark red,300000.0,Hyundai,Excel,El Senbellawein,No,No,No,No,1997,No,low
410000.0,Dark blue,220000.0,Mitsubishi,Lancer Puma,Cairo,No,No,No,No,2008,No,low
640000.0,Silver,70000.0,Honda,Legend,Cairo,Yes,No,No,No,2022,No,mid
180000.0,White,200000.0,Daewoo,Nubira 1,6 October,No,No,No,No,1997,No,low
38000.0,Green,150000.0,Fiat,Regata,Dakahlia,No,No,No,No,1988,No,low
1200000.0,Silver,150000.0,BMW,318,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2016,Yes,mid
295000.0,Black,200000.0,Jeep,Cherokee,Cairo,Yes,No,Yes,No,1996,No,low
1150000.0,Dark blue,102000.0,Hyundai,Tucson GDI,Alexandria,No,No,No,No,2017,No,mid
470000.0,Silver,200000.0,Hyundai,Matrix,Damanhur,Yes,Yes,Yes,Yes,2006,Yes,low
750000.0,Dark grey,30000.0,MG,5,Ismailia,Yes,Yes,Yes,Yes,2021,Yes,mid
900000.0,Silver,77000.0,Nissan,Qashqai,6 October,Yes,Yes,No,Yes,2017,No,mid
1420000.0,Silver,144000.0,Mercedes,GLE,Giza,Yes,Yes,Yes,Yes,2015,Yes,high
360000.0,Black,170000.0,Chevrolet,Optra,Alexandria,Yes,No,No,No,2006,No,low
178000.0,Dark blue,200000.0,Opel,Astra,Mit Ghamr,No,No,No,No,2000,No,low
930000.0,Orange,130000.0,Kia,Sportage,Tanta,Yes,Yes,Yes,Yes,2015,Yes,mid
660000.0,Silver,189000.0,Opel,Astra,10th of Ramadan,Yes,Yes,Yes,Yes,2020,Yes,mid
300000.0,Black,300000.0,Chevrolet,Cruze,El Haram,Yes,No,No,No,2010,No,low
655000.0,Dark red,102000.0,Mitsubishi,Lancer EX Shark,El Senbellawein,Yes,No,No,No,2016,No,mid
450000.0,Silver,180000.0,Opel,Vectra,Maadi,No,No,No,No,2008,No,low
600000.0,Red,40800.0,Nissan,Sunny,10th of Ramadan,Yes,Yes,Yes,Yes,2023,Yes,mid
1850000.0,Gray,89000.0,Ds,DS7,6 October,Yes,Yes,Yes,Yes,2020,Yes,high
2100000.0,Silver,16000.0,Volkswagen,Passat,Cairo,Yes,Yes,Yes,Yes,2023,Yes,high
38000.0,Silver,75000.0,Suzuki,Maruti,Qena,No,No,No,No,1994,No,low
750000.0,Gray,90000.0,Hyundai,Elantra AD,6 October,No,No,No,No,2019,No,mid
590000.0,Mocha,33000.0,Nissan,Sunny,Pyramids Gardens,No,No,No,No,2021,No,mid
500000.0,Dark grey,290000.0,Skoda,Fantasia,Mohandessin,Yes,No,No,No,2010,No,low
1150000.0,Blue,70000.0,Toyota,Corolla,6 October,Yes,Yes,Yes,Yes,2021,Yes,mid
1200000.0,Black,140000.0,Hyundai,Tucson GDI,6 October,Yes,Yes,Yes,Yes,2018,Yes,mid
3100000.0,Blue,27000.0,Mercedes,A 200,Sheikh Zayed City,Yes,Yes,Yes,Yes,2022,Yes,high
615000.0,Silver,50000.0,Volkswagen,Passat,6 October,Yes,Yes,Yes,Yes,2021,Yes,mid
800000.0,White,124000.0,Opel,Astra,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,mid
195000.0,Black,24000.0,Nissan,Sunny,6 October,Yes,Yes,Yes,Yes,2023,Yes,low
1000000.0,Red,175000.0,Mazda,3,Cairo,Yes,Yes,Yes,Yes,2015,Yes,mid
